id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv	created_at	updated_at
110	45	yesno	Driving Controls	Are all cab driving and dashboard control operations free from defects?	Are all cab driving and dashboard control operations free from defects?	Add new defect	0	1	1	0	1	0	\N	Seek advice from transport office	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
111	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight cracked (front nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
112	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight damaged (front nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
113	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight not working  (front nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
114	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight cracked (front nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
115	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight damaged (front nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
116	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight not working (front nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
117	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light cracked (rear nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
118	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light damaged (rear nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
119	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light not working (rear nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
120	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light cracked (rear offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
121	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light damaged (rear offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
122	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Rear light not working (rear offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
123	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight cracked (front offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
124	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight damaged (front offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
125	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight not working (front offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
126	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight cracked (front offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
127	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight damaged (front offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
128	46	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight not working (front offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
129	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (front nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
130	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (front nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
131	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (front nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
132	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (back nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
133	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (back nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
134	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (back nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
135	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (back offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
136	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (back offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
137	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (back offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
138	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator cracked (front offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
139	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator damaged (front offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
140	47	yesno	Indicators and Hazard	Are all indicator and hazard lights free from defects?	Are all indicator and hazard lights free from defects?	Indicator not working (front offside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
141	48	yesno	Hazard Light Operation	Are hazard lights operational?	Are hazard lights operational?	Not working	0	0	0	0	0	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
142	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light cracked(nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
143	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light damaged (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
144	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light not working (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
145	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light cracked (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
146	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light damaged (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
147	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light not working (nearside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
148	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
149	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
150	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light not working (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
151	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
152	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
153	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light cracked(offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:41	2021-08-16 05:25:41
154	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light damaged (offside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
155	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Brake light not working (offside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
156	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light cracked (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
157	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light damaged (offside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
158	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light not working (offside)	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
159	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
160	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light damaged (offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
161	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
162	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
163	49	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors damaged (offside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
164	50	yesno	Vehicle Markings 	All vehicle markings / labelling clear and unobstructed?	All vehicle markings / labelling clear and unobstructed?	Dirty/Obstructed 	0	0	1	0	1	0	\N	Clean or remove obstructions	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
165	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror chipped (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
166	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror scratched (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
167	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
168	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
169	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
170	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
171	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing scratched (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
172	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Obstructed view (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
173	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Mirrors de-laminated (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
174	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror chipped (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:42	2021-08-16 05:25:42
175	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror scratched (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
176	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
177	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror damaged (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
178	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
179	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing damaged (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
180	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing scratched (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
181	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Obstructed view (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
182	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Mirrors de-laminated (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
183	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror chipped	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
184	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror scratched	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
185	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror cracked	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
186	51	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror damaged	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
187	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
188	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
189	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
190	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
191	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
192	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
193	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
194	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:43	2021-08-16 05:25:43
195	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
196	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
197	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
198	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
199	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
200	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
201	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
202	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
203	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
204	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cords visible (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
205	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
206	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
207	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (2nd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
208	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (2nd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
209	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (3rd Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
210	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (3rd Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
211	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (1st Axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:44	2021-08-16 05:25:44
212	52	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (1st Axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:45	2021-08-16 05:25:45
