id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
133	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reverse light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
134	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
135	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light damaged (offside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
136	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Marker light not working (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
137	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors cracked (offside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
138	25	yesno	Brake and Reverse Lights, Reflectors and Marker Lights	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Are all the brake and reverse lights, reflectors and marker lights free from defects?	Reflectors damaged (offside)	0	0	1	0	1	0	\N	Roadworthy in day light hours if no white light evident through lens	1	1
139	26	yesno	Vehicle Markings 	All vehicle markings/labelling clear and unobstructed?	All vehicle markings/labelling clear and unobstructed?	Dirty/Obstructed 	0	0	1	0	1	0	\N	Clean or remove obstructions	1	1
140	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror chipped (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
141	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror scratched (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
142	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
143	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
144	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
145	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
146	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing scratched (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
147	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Obstructed view (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
148	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Mirrors de-laminated (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
149	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror chipped (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
150	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror scratched (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
151	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
152	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror damaged (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
153	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing cracked (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
154	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing damaged (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
155	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing scratched (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
156	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Obstructed view (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
157	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Mirrors de-laminated (offside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
158	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror chipped	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
159	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror scratched	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
160	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror cracked	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
161	27	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Front view mirror damaged	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
162	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
163	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
164	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2nd axel offside outside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
165	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2nd axel nearside outside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
166	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2rd axel offside inside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
167	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Under inflated (2rd axel nearside inside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
168	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
169	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
170	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2nd axel offside inside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
171	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2nd axel nearside inside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
172	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2rd axel offside outside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
173	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Puncture (2rd axel nearside outside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
174	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
175	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
176	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (2nd axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
177	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Cuts to tread (2nd axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
178	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
179	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
180	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (2nd axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
181	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Side wall damage (2nd axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
182	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
183	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
184	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (2nd axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
185	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread below legal limit (2nd axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
186	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
187	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
188	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (2nd axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
189	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Tread nearing legal limit  (2nd axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
190	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
191	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
192	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (2nd axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
193	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Wheel nuts loose (2nd axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
194	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (1st axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
195	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (1st axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
196	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (2nd axel offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
197	28	yesno	Wheels and Tyres	Are the wheels and tyres free from defects?	Are the wheels and tyres free from defects?	Missing wheel nuts  (2nd axel nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
198	29	yesno	Wings and Flaps 	Are wings and flaps free from damage?	Are wings and flaps free from damage?	Damaged wing (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
199	29	yesno	Wings and Flaps 	Are wings and flaps free from damage?	Are wings and flaps free from damage?	Damaged flaps (nearside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
200	29	yesno	Wings and Flaps 	Are wings and flaps free from damage?	Are wings and flaps free from damage?	Damaged wing (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
201	29	yesno	Wings and Flaps 	Are wings and flaps free from damage?	Are wings and flaps free from damage?	Damaged flaps (offside)	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
202	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Number plate damaged (front)	0	0	1	0	1	0	\N	Roadworthy if present and legible	1	1
203	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Number plate missing (front)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
204	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged front grill	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
205	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged bonnet	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
206	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged bumper (front)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
207	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged front wind deflector	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
208	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged door (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
209	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged body panel (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
210	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged sideguard (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
211	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Number plate damaged (back)	0	0	1	0	1	0	\N	Roadworthy if present and legible	1	1
212	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Number plate missing (back)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
213	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Number plate light broken (back)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
214	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged door (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
215	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged body panel (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
216	30	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged sideguard (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
217	31	yesno	Fuel Tank and Adblue	Is the fuel tank or AdBlue tank damaged?	Is the fuel tank or AdBlue tank damaged?	Damaged fuel tank	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
218	31	yesno	Fuel Tank and Adblue	Is the fuel tank or AdBlue tank damaged?	Is the fuel tank or AdBlue tank damaged?	Damaged AdBlue tank	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
219	32	yesno	Exhaust System	Is the exhaust free from excessive smoke and noise?	Is the exhaust free from excessive smoke and noise?	Excessive smoke	0	0	1	0	1	0	\N	Go to service centre / Workshop	1	1
220	32	yesno	Exhaust System	Is the exhaust free from excessive smoke and noise?	Is the exhaust free from excessive smoke and noise?	Black smoke	0	0	1	0	1	0	\N	Go to service centre / Workshop	1	1
221	32	yesno	Exhaust System	Is the exhaust free from excessive smoke and noise?	Is the exhaust free from excessive smoke and noise?	White smoke	0	0	1	0	1	0	\N	Go to service centre / Workshop	1	1
222	32	yesno	Exhaust System	Is the exhaust free from excessive smoke and noise?	Is the exhaust free from excessive smoke and noise?	Unusual noise present	0	0	0	0	1	0	\N	Go to service centre / Workshop	1	1
223	33	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Brake system	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
224	33	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Fuel leak	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
225	33	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Oil leak	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
226	33	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Water leak	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
227	36	yesno	Spill Kit	Is the spill kit present and complete?	Is the spill kit present and complete?	Missing	0	0	0	0	1	0	\N	Ask office to get a new one	1	1
228	37	yesno	DPF Filter Check	Is DPF (diesel particulate filter) level empty?	Is DPF (diesel particulate filter) level empty?	Full needs cleaning	0	0	1	0	1	0	\N	Clear it before driving	1	1
229	38	yesno	Tachograph - Operation	Is the tachograph free from defects, with sufficient spare printer rolls?	Is the tachograph free from defects, with sufficient spare printer rolls?	Tacho inoperable	0	0	1	0	1	0	\N	Not roadworthy go to service centre / Workshop	1	1
230	39	yesno	Tachograph - Spare Rolls	Do you have 2 spare tacho rolls as required?	Do you have 2 spare tacho rolls as required?	Items missing/defected	0	0	1	0	1	0	\N	Obtain box of tacho rolls from transport office / site stores	1	1
231	40	yesno	Speed Limiter	Speed Limiter	Speed Limiter	Speed limiter faulty	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit	1	1
232	41	yesno	Speedometer	Speedometer	Speedometer	Speedometer faulty	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
233	42	yesno	Clutch	Clutch	Clutch	Faulty clutch	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit. Confirm with manager	1	1
234	43	yesno	Gearbox	Gearbox	Gearbox	Faulty gearbox	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit. Confirm with manager	1	1
235	44	yesno	Tyre Safety Check	Tyre Safety Check	Tyre Safety Check	Tyre safety check	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
236	45	yesno	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	Vehicle for MOT	0	0	0	0	1	0	\N	Advisory defect	1	1
237	46	yesno	Vehicle for Service	Vehicle for Service	Vehicle for Service	Vehicle for service	0	0	0	0	1	0	\N	Advisory defect	1	1
238	47	yesno	Wheel Re-torque Required	Wheel Re-torque Required	Wheel Re-torque Required	Wheel re-torque required	0	0	0	0	1	0	\N	Wheels must be re-torqued to correct Nm, stand for 30 mins and be re-torqued again	1	1
239	48	yesno	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel Alignment and Tracking	Wheel alignment and tracking	0	0	0	0	1	0	\N	Contact Fleet and advise that a workshop booking is required	1	1
